train_loss,val_loss
0.005374482832849026,0.004615088924765587
0.004956579767167568,0.004557081498205662
0.004890748765319586,0.004441401455551386
0.004797354806214571,0.004386682994663715
0.004759901203215122,0.004340327810496092
0.004726236220449209,0.0043112789280712605
0.00468799751251936,0.004286548588424921
0.004634393844753504,0.0042392900213599205
0.004617195576429367,0.004224930424243212
0.004566676914691925,0.0041954913176596165
0.0045370981097221375,0.004161553457379341
0.004485112149268389,0.0041533056646585464
0.004477189853787422,0.004256095737218857
0.004511230159550905,0.004197160713374615
0.00446234131231904,0.004135513678193092
0.004384877625852823,0.0041587743908166885
0.004404489882290363,0.00408015726134181
0.004344005137681961,0.004056370817124844
0.004319327883422375,0.004109238740056753
0.00428606104105711,0.004091402981430292
0.004257697146385908,0.004019823856651783
0.0042186458595097065,0.004238894674926996
0.004366924520581961,0.0040262979455292225
0.004258780274540186,0.0041142413392663
0.004304896574467421,0.003975242376327515
0.004192342981696129,0.003990368451923132
0.004170132800936699,0.003967300057411194
0.004143049009144306,0.003924631047993898
0.0041143386624753475,0.003977320622652769
0.004173604771494865,0.004053536336869001
0.004110546782612801,0.005494487006217241
0.0043558357283473015,0.003946494776755571
0.004090013913810253,0.003913011401891708
0.004032925236970186,0.003994131460785866
0.004054910037666559,0.0038380655460059643
0.0039685615338385105,0.0038379470352083445
0.003958507440984249,0.003858766984194517
0.0039841653779149055,0.0038689097855240107
0.003908941522240639,0.003780894447118044
0.003953972365707159,0.003809491405263543
0.003950362093746662,0.003887646598741412
0.003933651838451624,0.0038721044547855854
0.003901168005540967,0.0038114546332508326
0.003895765170454979,0.0037591031286865473
0.0038248819764703512,0.003828953020274639
0.0038397694006562233,0.003793298499658704
0.0038521813694387674,0.003796567441895604
0.00379164912737906,0.0037594102323055267
0.00383843039162457,0.003745011519640684
0.0037677534855902195,0.0037372843362390995
0.00377137353643775,0.0037317441310733557
0.00380516960285604,0.00573692424222827
0.004124680999666452,0.0038654154632240534
0.003855284070596099,0.003784911474213004
0.0037560584023594856,0.003733219811692834
0.0037302388809621334,0.0044175549410283566
